wellName,datasetName,DEPT,GR_NORM,ILD,NPHI_HC,PHIE_D,PHIT_D,RHOB_HC,VSH_FINAL,Core_facies1
,,ft,gAPI,ohm.m,frac,v/v,v/v,g/cm3,v/v,
ADSW-4ST3,ADSW-4ST3,3210,49.70402,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3210.5,50.20106,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3211,50.05905,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3211.5,50.29235,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3212,49.9779,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3212.5,50.05905,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3213,49.20697,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3213.5,48.87223,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3214,49.11568,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3214.5,50.23149,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3215,50.23149,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3215.5,49.70402,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3216,49.7243,103.2600021,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3216.5,49.10554,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3217,49.2374,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3217.5,48.77079,7.400000095,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3218,47.94915,7.820000172,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3218.5,45.70738,2000,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3219,44.50028,0.08999999,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3219.5,50.43436,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3220,62.92131,2.07,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3220.5,77.06167,1.11,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3221,87.77346,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3221.5,91.79037,0.83,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3222,92.37871,0.84,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3222.5,90.53255,0.83,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3223,88.88927,0.86,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3223.5,88.36179,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3224,88.04734,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3224.5,88.61539,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3225,89.51817,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3225.5,89.59933,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3226,90.47169,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3226.5,89.82249,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3227,90.32968,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3227.5,89.18344,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3228,88.56467,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3228.5,88.41251,0.98,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3229,87.7836,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3229.5,86.27219,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3230,84.3043,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3230.5,84.34487,0.83,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3231,84.11157,0.86,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3231.5,84.65932,0.83,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3232,82.67116,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3232.5,81.42348,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3233,77.6703,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3233.5,79.6179,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3234,80.31781,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3234.5,81.57564,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3235,79.202,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3235.5,78.89769,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3236,81.30175,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3236.5,81.13946,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3237,81.23074,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3237.5,80.18594,0.97,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3238,80.21637,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3238.5,80.78442,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3239,79.47588,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3239.5,79.0397,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3240,77.12254,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3240.5,77.1834,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3241,78.25863,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3241.5,78.0659,0.97,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3242,77.23411,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3242.5,75.77342,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3243,75.44882,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3243.5,75.28651,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3244,73.0549,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3244.5,73.94754,0.98,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3245,72.97375,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3245.5,73.1259,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3246,70.97543,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3246.5,72.11153,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3247,71.93909,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3247.5,70.48853,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3248,67.28311,0.86,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3248.5,70.6204,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3249,69.65675,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3249.5,69.16985,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3250,65.87313,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3250.5,68.24677,0.86,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3251,70.14365,0.97,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3251.5,69.08869,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3252,69.83933,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3252.5,70.52911,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3253,72.46656,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3253.5,73.90697,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3254,75.1445,1.03,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3254.5,74.93149,1.03,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3255,73.20705,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3255.5,70.04221,1.1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3256,70.56968,1.03,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3256.5,71.1073,0.99,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3257,71.88837,1.05,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3257.5,73.03461,1.07,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3258,74.17071,0.97,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3258.5,76.15887,1.18,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3259,74.61703,1.26,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3259.5,73.08533,1.17,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3260,75.19523,1.11,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3260.5,75.72269,1.24,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3261,76.25018,1.31,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3261.5,74.7489,1.31,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3262,75.75313,1.34,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3262.5,75.84442,1.21,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3263,79.19186,1.1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3263.5,82.53929,1.1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3264,84.43617,1.11,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3264.5,83.68553,1.07,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3265,82.93489,1.1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3265.5,85.70414,1.1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3266,83.85798,1.07,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3266.5,82.01182,1.02,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3267,78.53252,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3267.5,78.04562,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3268,79.45559,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3268.5,81.9611,0.99,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3269,84.4666,0.99,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3269.5,84.67962,0.98,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3270,84.28401,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3270.5,83.67539,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3271,86.00845,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3271.5,88.34151,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3272,86.79965,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3272.5,85.95773,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3273,85.1158,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3273.5,86.35333,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3274,81.56549,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3274.5,76.77765,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3275,78.26878,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3275.5,84.11157,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3276,88.29079,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3276.5,88.19949,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3277,88.86898,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3277.5,90.705,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3278,92.55116,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3278.5,93.25107,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3279,91.75994,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3279.5,92.29756,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3280,91.62807,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3280.5,92.99747,0.88,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3281,94.00171,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3281.5,95.01608,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3282,94.79292,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3282.5,90.26881,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3283,85.74471,0.85,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3283.5,91.19189,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3284,92.81489,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3284.5,95.09723,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3285,89.29502,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3285.5,93.26122,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3286,96.46664,0.87,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3286.5,99.68221,0.85,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3287,97.69403,0.85,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3287.5,97.38972,0.9,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3288,93.22064,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3288.5,90.9383,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3289,88.86898,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3289.5,89.9645,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3290,91.07018,1.18,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3290.5,91.77009,1.18,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3291,93.16993,1.32,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3291.5,93.38294,1.36,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3292,88.81826,1.38,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3292.5,84.25359,1.38,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3293,81.35247,1.4,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3293.5,85.74471,1.39,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3294,90.13695,1.39,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3294.5,91.62807,1.37,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3295,91.19189,1.37,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3295.5,90.74557,1.4,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3296,91.80051,1.4,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3296.5,91.41505,1.41,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3297,91.01945,1.36,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3297.5,93.56553,1.36,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3298,94.22487,1.33,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3298.5,94.88422,1.26,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3299,97.339,1.26,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3299.5,97.07526,1.2,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3300,96.81152,1.19,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3300.5,95.67542,1.13,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3301,98.61711,1.13,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3301.5,96.51736,1.24,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3302,93.47424,1.24,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3302.5,90.44126,1.25,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3303,94.35674,1.15,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3303.5,96.42606,1.15,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3304,98.49538,1.09,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3304.5,99.36774,1.14,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3305,100.7777,1.14,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3305.5,102.1776,1.09,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3306,103.7194,1.08,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3306.5,100.159,1.08,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3307,96.58836,1.03,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3307.5,95.79715,1.09,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3308,99.14458,1.09,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3308.5,102.492,1.09,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3309,102.0051,1.05,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3309.5,102.4109,1.05,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3310,99.10401,1.05,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3310.5,96.03046,1.05,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3311,93.65682,1.05,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3311.5,101.4776,1.03,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3312,102.4007,1.03,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3312.5,100.9907,0.98,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3313,93.07863,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3313.5,93.6974,1,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3314,97.99834,1.02,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3314.5,102.3094,0.98,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3315,102.0051,0.98,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3315.5,99.01271,1.01,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3316,95.98988,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3316.5,95.94931,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3317,94.5799,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3317.5,93.25107,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3318,93.73798,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3318.5,95.54356,0.89,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3319,99.63148,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3319.5,101.924,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3320,100.514,0.91,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3320.5,96.81152,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3321,95.3204,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3321.5,97.51144,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3322,100.2401,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3322.5,100.7777,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3323,99.24603,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3323.5,102.8065,0.96,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3324,106.3669,0.92,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3324.5,110.4041,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3325,108.8217,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3325.5,103.8513,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3326,100.4633,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3326.5,99.40832,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3327,101.7414,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3327.5,103.8513,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3328,98.2215,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3328.5,96.97383,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3329,99.96622,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3329.5,106.6915,0.94,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3330,105.9612,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3330.5,98.88084,0.93,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3331,96.49707,0.95,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3331.5,99.43876,0.95,-9999,-9999,-9999,-9999,-9999,-9999
