wellName,datasetName,DEPT,DT,GR_NORM,ILD,NPHI_HC,PHIE_D,PHIT_D,RHOB_HC,VSH_FINAL
,,ft,US/FT,gAPI,OHMM,frac,v/v,v/v,g/cm3,v/v
AD-1,AD-1,82.5,-9999,49.5419,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,83,-9999,49.95798,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,83.5,-9999,49.53188,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,84,-9999,48.68891,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,84.5,-9999,49.10626,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,85,-9999,49.10051,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,85.5,-9999,48.19103,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,86,-9999,47.5921,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,86.5,-9999,47.41002,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,87,-9999,47.82744,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,87.5,-9999,46.98538,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,88,-9999,46.56236,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,88.5,-9999,46.55836,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,89,-9999,47.80922,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,89.5,-9999,47.80642,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,90,-9999,49.05587,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,90.5,-9999,49.05166,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,91,-9999,49.46908,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,91.5,-9999,49.0354,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,92,-9999,47.98737,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,92.5,-9999,47.78119,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,93,-9999,48.1958,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,93.5,-9999,48.193,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,94,-9999,49.44105,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,94.5,-9999,49.43972,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,95,-9999,49.23626,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,95.5,-9999,48.39315,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,96,-9999,47.74902,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,96.5,-9999,47.94581,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,97,-9999,48.56528,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,97.5,-9999,50.66808,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,98,-9999,50.66688,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,98.5,-9999,50.29902,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,99,-9999,48.98319,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,99.5,-9999,48.97898,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,100,-9999,48.96847,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,100.5,-9999,49.7893,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,101,-9999,49.77899,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,101.5,-9999,49.58528,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,102,-9999,48.54566,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,102.5,-9999,46.83849,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,103,-9999,45.10447,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,103.5,-9999,45.4961,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,104,-9999,46.74051,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,104.5,-9999,46.73491,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,105,-9999,47.55573,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,105.5,-9999,47.52783,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,106,-9999,48.34865,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,106.5,-9999,48.33744,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,107,-9999,49.9903,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,107.5,-9999,49.97999,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,108,-9999,49.57687,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,108.5,-9999,47.95632,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,109,-9999,46.57301,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,109.5,-9999,46.95924,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,110,-9999,47.75182,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,110.5,-9999,48.92257,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,111,-9999,50.1428,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,111.5,-9999,51.50908,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,112,-9999,51.50452,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,112.5,-9999,51.14633,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,113,-9999,49.93107,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,113.5,-9999,47.78602,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,114,-9999,46.45155,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,114.5,-9999,46.38876,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,115,-9999,46.77562,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,115.5,-9999,48.87351,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,116,-9999,48.86797,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,116.5,-9999,49.2596,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,117,-9999,48.82403,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,117.5,-9999,48.3933,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,118,-9999,49.20297,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,118.5,-9999,49.19736,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,119,-9999,49.59467,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,119.5,-9999,48.37675,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,120,-9999,48.30471,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,120.5,-9999,48.28719,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,121,-9999,48.69487,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,121.5,-9999,48.67328,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,122,-9999,48.2923,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,122.5,-9999,47.38332,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,123,-9999,46.96975,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,123.5,-9999,46.92476,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,124,-9999,47.333,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,124.5,-9999,48.15319,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,125,-9999,48.14204,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,125.5,-9999,48.53928,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,126,-9999,48.10364,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,126.5,-9999,48.08689,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,127,-9999,48.07014,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,127.5,-9999,48.05339,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,128,-9999,47.61782,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,128.5,-9999,45.91408,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,129,-9999,46.32176,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,129.5,-9999,46.31615,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,130,-9999,48.38776,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,130.5,-9999,47.2072,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,131,-9999,46.24915,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,131.5,-9999,46.43354,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,132,-9999,48.31515,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,132.5,-9999,48.30955,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,133,-9999,48.70678,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,133.5,-9999,48.32608,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,134,-9999,48.67328,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,134.5,-9999,47.41058,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,135,-9999,48.63978,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,135.5,-9999,50.2283,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,136,-9999,51.53697,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,136.5,-9999,51.52127,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,137,-9999,50.74103,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,137.5,-9999,49.87977,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,138,-9999,49.79574,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,138.5,-9999,49.35933,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,139,-9999,50.5989,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,139.5,-9999,50.58313,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,140,-9999,50.56638,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,140.5,-9999,50.13081,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,141,-9999,49.68872,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,141.5,-9999,50.92836,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,142,-9999,50.92276,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,142.5,-9999,51.32027,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,143,-9999,50.50036,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,143.5,-9999,49.67716,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,144,-9999,48.81583,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,144.5,-9999,48.74028,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,145,-9999,48.72353,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,145.5,-9999,48.34298,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,146,-9999,47.43294,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,146.5,-9999,47.83564,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,147,-9999,49.01494,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,147.5,-9999,51.49142,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,148,-9999,53.64208,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,148.5,-9999,53.6322,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,149,-9999,53.29103,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,149.5,-9999,52.76105,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,150,-9999,52.32549,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,150.5,-9999,51.88984,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,151,-9999,50.69036,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,151.5,-9999,49.34342,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,152,-9999,49.32583,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,152.5,-9999,50.42306,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,153,-9999,52.64254,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,153.5,-9999,51.87254,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,154,-9999,49.81186,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,154.5,-9999,47.98569,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,155,-9999,48.98663,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,155.5,-9999,49.97894,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,156,-9999,52.11208,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,156.5,-9999,52.10767,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,157,-9999,51.71302,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,157.5,-9999,51.65535,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,158,-9999,51.6386,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,158.5,-9999,51.03181,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,159,-9999,49.998,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,159.5,-9999,49.52641,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,160,-9999,48.69767,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,160.5,-9999,48.1923,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,161,-9999,49.01872,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,161.5,-9999,49.00751,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,162,-9999,50.66037,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,162.5,-9999,50.65013,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,163,-9999,50.28514,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,163.5,-9999,49.42388,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,164,-9999,48.53402,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,164.5,-9999,48.48819,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,165,-9999,48.9014,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,165.5,-9999,48.87428,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,166,-9999,48.85753,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,166.5,-9999,48.84001,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,167,-9999,49.66174,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,167.5,-9999,50.82653,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,168,-9999,52.55326,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,168.5,-9999,52.87088,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,169,-9999,52.19345,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,169.5,-9999,51.29259,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,170,-9999,50.43476,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,170.5,-9999,49.95119,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,171,-9999,50.3644,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,171.5,-9999,50.34856,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,172,-9999,49.55907,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,172.5,-9999,49.0586,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,173,-9999,49.04185,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,173.5,-9999,49.0251,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,174,-9999,49.00835,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,174.5,-9999,48.57278,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,175,-9999,48.54965,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,175.5,-9999,49.13675,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,176,-9999,49.95441,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,176.5,-9999,50.77201,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,177,-9999,51.75725,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,177.5,-9999,53.49686,-9999,-9999,-9999,-9999,-9999,-9999
AD-1,AD-1,178,-9999,53.31948,-9999,-9999,-9999,-9999,-9999,-9999
